operations_date,site_code,region,incidents_total,incidents_p1,incidents_p2,incidents_p3,work_orders_opened,corrective_work_orders,downtime_hours_total,sla_target_pct,availability_pct,sla_met_flag,capacity_utilization_pct,avg_hall_temperature_f,power_usage_mw,outage_flag,visitor_count,customer_tickets_opened
2025-01-30,CHI01,AMER-East,0,0,0,0,0,0,0.29,99.9,99.979,1,72.0,69.7,30.13,0,41,0
2025-01-31,CHI01,AMER-East,0,0,0,0,0,0,0.53,99.9,99.902,1,61.9,67.3,26.5,0,36,0
2025-02-01,CHI01,AMER-East,1,0,0,1,0,0,0.62,99.9,99.86,0,77.4,71.1,30.44,0,42,0
2025-02-02,CHI01,AMER-East,1,0,0,1,0,0,0.36,99.9,99.897,0,69.0,66.8,27.44,0,28,0
2025-02-03,CHI01,AMER-East,0,0,0,0,1,0,1.85,99.9,99.914,1,59.0,66.4,22.37,0,39,0
2025-02-04,CHI01,AMER-East,4,0,2,2,1,1,6.25,99.9,99.647,0,72.4,72.4,31.03,0,38,4
2025-02-05,CHI01,AMER-East,1,0,1,0,1,1,6.86,99.9,99.767,0,69.8,69.5,29.47,0,34,1
2025-02-06,CHI01,AMER-East,2,1,0,1,1,0,1.11,99.9,99.818,0,64.6,67.0,24.61,1,47,0
2025-02-07,CHI01,AMER-East,4,2,0,2,1,1,6.59,99.9,99.635,0,67.7,67.6,28.14,1,23,0
2025-02-08,CHI01,AMER-East,2,0,0,2,2,1,11.33,99.9,99.638,0,68.5,67.0,26.36,0,29,0
2025-02-09,CHI01,AMER-East,2,0,0,2,2,1,15.65,99.9,99.563,0,65.5,69.5,28.25,0,25,3
2025-02-10,CHI01,AMER-East,0,0,0,0,0,0,0.11,99.9,99.906,1,64.0,71.5,25.27,0,47,0
2025-02-11,CHI01,AMER-East,1,0,0,1,0,0,0.03,99.9,99.896,0,60.3,69.7,22.4,0,30,0
2025-02-12,CHI01,AMER-East,1,0,0,1,0,0,0.07,99.9,99.874,0,73.0,69.2,29.67,0,28,0
2025-02-13,CHI01,AMER-East,1,1,0,0,3,1,7.89,99.9,99.846,0,67.2,71.2,28.22,1,35,1
2025-02-14,CHI01,AMER-East,2,0,1,1,1,1,1.99,99.9,99.763,0,65.2,70.7,27.92,0,40,1
2025-02-15,CHI01,AMER-East,0,0,0,0,2,2,10.02,99.9,99.777,0,61.6,69.1,26.37,0,40,1
2025-02-16,CHI01,AMER-East,0,0,0,0,1,1,6.63,99.9,99.833,0,61.9,69.3,25.37,0,40,0
2025-02-17,CHI01,AMER-East,1,0,0,1,1,1,15.7,99.9,99.563,0,72.5,68.3,29.93,0,20,0
2025-02-18,CHI01,AMER-East,0,0,0,0,0,0,0.67,99.9,99.977,1,69.4,69.7,26.16,0,39,0
2025-02-19,CHI01,AMER-East,5,0,1,4,4,2,9.89,99.9,99.561,0,60.3,69.0,24.75,0,31,1
2025-02-20,CHI01,AMER-East,1,0,0,1,5,2,15.18,99.9,99.62,0,75.7,71.4,30.73,0,44,1
2025-02-21,CHI01,AMER-East,0,0,0,0,1,0,0.66,99.9,99.941,1,68.4,67.1,28.57,0,46,0
2025-02-22,CHI01,AMER-East,2,0,0,2,1,1,7.37,99.9,99.709,0,73.1,72.4,28.01,0,37,0
2025-02-23,CHI01,AMER-East,0,0,0,0,1,0,2.79,99.9,99.954,1,70.2,72.1,26.16,0,39,0
2025-02-24,CHI01,AMER-East,1,0,0,1,0,0,0.12,99.9,99.843,0,67.2,67.3,26.68,0,33,1
2025-02-25,CHI01,AMER-East,0,0,0,0,3,3,14.86,99.9,99.711,0,64.1,73.2,26.84,0,43,0
2025-02-26,CHI01,AMER-East,3,0,2,1,1,1,7.22,99.9,99.705,0,69.2,69.8,26.93,0,42,1
2025-02-27,CHI01,AMER-East,1,0,1,0,0,0,0.18,99.9,99.857,0,70.0,68.7,29.26,0,29,0
2025-02-28,CHI01,AMER-East,0,0,0,0,0,0,0.61,99.9,99.948,1,68.8,67.5,26.67,0,42,0
2025-03-01,CHI01,AMER-East,2,0,2,0,3,2,24.07,99.9,99.422,0,71.7,65.8,29.75,0,32,1
2025-03-02,CHI01,AMER-East,0,0,0,0,1,0,1.71,99.9,99.933,1,65.0,69.9,27.21,0,49,0
2025-03-03,CHI01,AMER-East,1,0,0,1,2,1,7.34,99.9,99.842,0,72.3,64.8,27.77,0,24,0
2025-03-04,CHI01,AMER-East,1,0,0,1,0,0,0.56,99.9,99.953,1,72.2,69.1,27.93,0,35,0
2025-03-05,CHI01,AMER-East,1,0,0,1,1,0,2.54,99.9,99.855,0,65.9,66.2,28.08,0,37,0
2025-03-06,CHI01,AMER-East,0,0,0,0,1,1,7.85,99.9,99.82,0,70.7,69.9,29.68,0,37,0
2025-03-07,CHI01,AMER-East,3,0,2,1,1,1,10.52,99.9,99.593,0,71.0,67.6,30.49,0,31,0
2025-03-08,CHI01,AMER-East,0,0,0,0,2,1,9.34,99.9,99.856,0,64.0,70.3,24.44,0,52,0
2025-03-09,CHI01,AMER-East,1,0,0,1,1,1,12.43,99.9,99.669,0,69.1,67.8,26.72,0,36,2
2025-03-10,CHI01,AMER-East,0,0,0,0,0,0,0.77,99.9,99.952,1,71.8,67.9,30.4,0,33,0
2025-03-11,CHI01,AMER-East,1,0,0,1,0,0,0.05,99.9,99.91,1,66.5,69.0,27.26,0,36,0
2025-03-12,CHI01,AMER-East,1,0,0,1,0,0,0.17,99.9,99.903,1,70.9,68.0,30.46,0,35,0
2025-03-13,CHI01,AMER-East,3,0,0,3,1,1,10.23,99.9,99.667,0,64.8,70.6,26.76,0,31,1
2025-03-14,CHI01,AMER-East,1,1,0,0,1,1,5.91,99.9,99.842,0,62.4,71.9,24.01,1,32,1
2025-03-15,CHI01,AMER-East,0,0,0,0,1,0,3.2,99.9,99.837,0,63.4,69.2,26.31,0,29,0
2025-03-16,CHI01,AMER-East,1,0,0,1,0,0,0.05,99.9,99.883,0,71.7,68.5,29.95,0,27,0
2025-03-17,CHI01,AMER-East,1,0,0,1,1,0,1.46,99.9,99.885,0,65.8,65.5,24.83,0,41,0
2025-03-18,CHI01,AMER-East,3,0,1,2,0,0,0.48,99.9,99.822,0,69.2,68.9,28.28,0,54,0
2025-03-19,CHI01,AMER-East,1,0,0,1,2,1,5.41,99.9,99.822,0,65.3,69.6,24.81,0,40,2
2025-03-20,CHI01,AMER-East,1,0,0,1,0,0,0.57,99.9,99.925,1,68.3,60.9,25.36,0,34,0
2025-03-21,CHI01,AMER-East,3,0,0,3,3,3,25.12,99.9,99.365,0,69.1,62.6,29.48,1,47,2
2025-03-22,CHI01,AMER-East,0,0,0,0,1,0,2.23,99.9,99.93,1,65.3,68.2,24.16,0,36,0
2025-03-23,CHI01,AMER-East,1,0,0,1,2,2,7.58,99.9,99.759,0,65.1,69.1,28.13,0,25,1
2025-03-24,CHI01,AMER-East,2,0,0,2,2,2,11.56,99.9,99.725,0,70.5,73.4,27.56,0,57,0
2025-03-25,CHI01,AMER-East,2,0,1,1,1,0,1.63,99.9,99.789,0,69.3,69.4,26.78,0,29,0
2025-03-26,CHI01,AMER-East,0,0,0,0,0,0,0.16,99.9,99.997,1,66.4,68.4,26.62,0,36,0
2025-03-27,CHI01,AMER-East,2,0,1,1,2,1,8.27,99.9,99.698,0,71.2,72.9,30.3,0,25,0
2025-03-28,CHI01,AMER-East,0,0,0,0,0,0,0.41,99.9,99.944,1,72.7,69.8,28.4,0,34,0
2025-03-29,CHI01,AMER-East,0,0,0,0,0,0,0.49,99.9,99.924,1,67.9,66.1,29.44,0,28,0
2025-03-30,CHI01,AMER-East,0,0,0,0,0,0,0.13,99.9,99.982,1,67.1,71.6,26.19,0,30,0
2025-03-31,CHI01,AMER-East,0,0,0,0,0,0,0.37,99.9,99.964,1,67.3,66.9,24.91,0,35,0
2025-04-01,CHI01,AMER-East,1,0,0,1,1,1,6.26,99.9,99.823,0,74.3,70.1,28.31,0,38,1
2025-04-02,CHI01,AMER-East,2,0,1,1,0,0,0.32,99.9,99.876,0,65.2,66.8,27.94,0,34,1
2025-04-03,CHI01,AMER-East,0,0,0,0,0,0,0.15,99.9,99.945,1,62.2,66.0,23.8,0,39,0
2025-04-04,CHI01,AMER-East,0,0,0,0,0,0,0.49,99.9,99.998,1,70.1,72.4,28.16,0,44,0
2025-04-05,CHI01,AMER-East,0,0,0,0,0,0,0.41,99.9,99.934,1,73.3,69.5,29.67,0,25,0
2025-04-06,CHI01,AMER-East,2,0,1,1,1,1,3.83,99.9,99.833,0,65.9,66.8,28.54,0,34,1
2025-04-07,CHI01,AMER-East,3,1,0,2,1,1,4.56,99.9,99.742,0,66.0,66.7,27.54,1,32,1
2025-04-08,CHI01,AMER-East,0,0,0,0,0,0,0.21,99.9,99.97,1,70.8,69.9,30.33,0,39,0
2025-04-09,CHI01,AMER-East,1,0,1,0,1,1,11.55,99.9,99.703,0,77.2,67.4,30.19,0,32,0
2025-04-10,CHI01,AMER-East,3,0,1,2,0,0,0.07,99.9,99.824,0,71.1,70.7,30.74,0,31,0
2025-04-11,CHI01,AMER-East,3,0,1,2,1,1,8.68,99.9,99.705,0,63.8,68.5,26.09,0,54,0
2025-04-12,CHI01,AMER-East,0,0,0,0,1,1,6.19,99.9,99.823,0,64.2,65.3,24.15,0,42,0
2025-04-13,CHI01,AMER-East,0,0,0,0,1,1,7.02,99.9,99.806,0,68.0,67.0,27.08,0,24,0
2025-04-14,CHI01,AMER-East,0,0,0,0,1,0,3.55,99.9,99.906,1,70.7,70.4,30.47,0,28,0
2025-04-15,CHI01,AMER-East,1,0,1,0,1,1,9.62,99.9,99.728,0,63.2,68.1,24.83,0,47,0
2025-04-16,CHI01,AMER-East,3,0,0,3,2,2,18.49,99.9,99.512,0,67.5,62.8,27.58,0,29,3
2025-04-17,CHI01,AMER-East,1,0,0,1,4,3,30.67,99.9,99.405,0,66.4,71.4,25.13,0,45,1
2025-04-18,CHI01,AMER-East,2,1,0,1,0,0,0.06,99.9,99.893,0,69.1,66.6,27.3,1,42,0
2025-04-19,CHI01,AMER-East,4,1,2,1,2,2,12.47,99.9,99.512,0,57.9,69.7,22.77,1,30,2
2025-04-20,CHI01,AMER-East,2,0,0,2,0,0,0.57,99.9,99.918,1,66.3,68.9,28.92,0,44,1
2025-04-21,CHI01,AMER-East,2,0,0,2,1,1,7.55,99.9,99.668,0,67.8,69.9,29.5,0,26,0
2025-04-22,CHI01,AMER-East,2,0,0,2,0,0,0.48,99.9,99.834,0,69.7,67.3,29.82,0,37,0
2025-04-23,CHI01,AMER-East,1,0,1,0,1,1,3.65,99.9,99.887,0,65.3,72.0,25.9,0,40,1
2025-04-24,CHI01,AMER-East,0,0,0,0,0,0,0.33,99.9,99.967,1,64.9,63.7,24.27,0,42,0
2025-04-25,CHI01,AMER-East,3,0,0,3,1,1,1.92,99.9,99.754,0,66.2,69.9,25.45,0,40,0
2025-04-26,CHI01,AMER-East,1,0,1,0,1,0,3.21,99.9,99.858,0,65.5,65.3,28.23,0,34,0
2025-04-27,CHI01,AMER-East,1,0,0,1,0,0,0.58,99.9,99.929,1,67.7,70.0,29.09,0,39,0
2025-04-28,CHI01,AMER-East,1,0,0,1,0,0,0.62,99.9,99.888,0,75.0,72.7,30.0,0,30,0
2025-04-29,CHI01,AMER-East,0,0,0,0,0,0,0.15,99.9,99.975,1,61.7,69.7,23.37,0,29,0
2025-04-30,CHI01,AMER-East,1,0,0,1,0,0,0.26,99.9,99.914,1,64.0,69.1,26.53,0,37,0
2025-05-01,CHI01,AMER-East,4,0,2,2,1,0,3.52,99.9,99.704,0,67.7,70.2,25.47,0,35,1
2025-05-02,CHI01,AMER-East,0,0,0,0,1,1,6.66,99.9,99.81,0,67.4,71.9,28.12,0,32,0
2025-05-03,CHI01,AMER-East,3,0,1,2,1,0,2.58,99.9,99.818,0,68.9,72.1,28.39,0,36,0
2025-05-04,CHI01,AMER-East,1,0,1,0,2,1,11.69,99.9,99.725,0,68.6,72.4,25.86,0,24,0
2025-05-05,CHI01,AMER-East,2,0,2,0,1,1,10.28,99.9,99.652,0,65.3,69.0,27.33,0,35,1
2025-05-06,CHI01,AMER-East,2,0,0,2,1,1,8.06,99.9,99.729,0,73.0,69.1,28.91,0,48,1
2025-05-07,CHI01,AMER-East,0,0,0,0,1,1,5.71,99.9,99.866,0,65.8,66.9,26.97,0,41,0
2025-05-08,CHI01,AMER-East,2,0,0,2,1,1,7.32,99.9,99.73,0,61.9,64.1,25.74,0,29,0
2025-05-09,CHI01,AMER-East,4,0,0,4,2,2,14.09,99.9,99.576,0,68.4,66.9,25.38,0,26,0
2025-05-10,CHI01,AMER-East,0,0,0,0,1,0,2.3,99.9,99.945,1,59.1,71.3,23.68,0,30,0
2025-05-11,CHI01,AMER-East,4,0,0,4,1,1,7.33,99.9,99.634,0,69.4,65.2,28.8,0,30,0
2025-05-12,CHI01,AMER-East,0,0,0,0,0,0,0.12,99.9,99.964,1,62.6,69.9,24.59,0,45,0
2025-05-13,CHI01,AMER-East,3,0,0,3,1,1,4.75,99.9,99.7,0,63.5,69.5,26.04,0,24,1
2025-05-14,CHI01,AMER-East,1,0,0,1,1,1,8.24,99.9,99.756,0,66.4,67.2,26.56,0,39,0
2025-05-15,CHI01,AMER-East,0,0,0,0,1,0,3.24,99.9,99.924,1,64.3,70.4,25.45,0,43,0
2025-05-16,CHI01,AMER-East,1,0,0,1,3,3,16.7,99.9,99.63,0,74.0,71.3,29.06,0,34,0
2025-05-17,CHI01,AMER-East,1,0,1,0,1,1,8.98,99.9,99.768,0,62.3,68.3,23.84,0,34,0
2025-05-18,CHI01,AMER-East,1,0,0,1,0,0,0.56,99.9,99.962,1,69.7,66.0,27.81,0,17,0
2025-05-19,CHI01,AMER-East,0,0,0,0,2,1,8.7,99.9,99.828,0,71.5,66.9,29.4,0,55,0
2025-05-20,CHI01,AMER-East,3,0,0,3,3,2,17.95,99.9,99.517,0,68.7,68.9,28.06,0,39,1
2025-05-21,CHI01,AMER-East,2,0,0,2,1,1,3.72,99.9,99.835,0,68.0,71.1,26.6,0,34,0
2025-05-22,CHI01,AMER-East,0,0,0,0,2,2,16.7,99.9,99.662,0,67.0,67.8,27.23,0,32,0
2025-05-23,CHI01,AMER-East,1,0,0,1,0,0,0.04,99.9,99.903,1,69.6,65.5,25.77,0,46,0
2025-05-24,CHI01,AMER-East,1,0,0,1,1,1,10.86,99.9,99.666,0,62.7,71.0,24.68,0,42,0
2025-05-25,CHI01,AMER-East,0,0,0,0,1,1,4.26,99.9,99.938,1,68.4,69.6,26.08,0,50,0
2025-05-26,CHI01,AMER-East,4,1,1,2,3,1,15.95,99.9,99.513,0,71.2,69.2,27.13,1,32,1
2025-05-27,CHI01,AMER-East,1,0,1,0,1,0,2.08,99.9,99.844,0,66.4,63.9,27.94,0,40,0
2025-05-28,CHI01,AMER-East,0,0,0,0,0,0,0.25,99.9,99.967,1,74.4,72.9,30.26,0,44,0
2025-05-29,CHI01,AMER-East,2,0,1,1,0,0,0.49,99.9,99.878,0,74.6,67.0,32.47,0,29,0
2025-05-30,CHI01,AMER-East,0,0,0,0,0,0,0.14,99.9,99.984,1,65.8,70.5,24.61,0,31,0
2025-05-31,CHI01,AMER-East,0,0,0,0,0,0,0.01,99.9,99.959,1,80.5,70.0,31.48,0,42,0
2025-06-01,CHI01,AMER-East,1,0,0,1,1,0,1.89,99.9,99.875,0,65.5,72.0,27.04,0,30,0
2025-06-02,CHI01,AMER-East,1,0,0,1,1,1,6.43,99.9,99.84,0,71.4,72.3,30.67,0,25,0
2025-06-03,CHI01,AMER-East,0,0,0,0,0,0,0.71,99.9,99.95,1,78.3,72.7,32.39,0,33,0
2025-06-04,CHI01,AMER-East,2,0,0,2,1,1,4.96,99.9,99.799,0,66.5,67.7,26.14,0,31,0
2025-06-05,CHI01,AMER-East,4,0,0,4,3,2,20.3,99.9,99.412,0,67.5,66.9,29.42,0,43,2
2025-06-06,CHI01,AMER-East,2,1,0,1,2,1,4.83,99.9,99.768,0,66.3,66.9,27.44,1,34,1
2025-06-07,CHI01,AMER-East,2,0,1,1,1,1,4.66,99.9,99.785,0,63.5,65.0,23.63,0,47,1
2025-06-08,CHI01,AMER-East,1,0,0,1,0,0,0.28,99.9,99.892,0,69.6,64.2,30.39,0,41,1
2025-06-09,CHI01,AMER-East,1,0,1,0,0,0,0.13,99.9,99.881,0,62.5,63.5,24.77,0,36,0
2025-06-10,CHI01,AMER-East,2,1,0,1,1,1,6.86,99.9,99.749,0,61.5,70.7,24.24,1,39,0
2025-06-11,CHI01,AMER-East,3,0,1,2,2,1,12.16,99.9,99.607,0,70.1,67.3,29.9,0,32,1
2025-06-12,CHI01,AMER-East,2,0,0,2,1,0,2.73,99.9,99.805,0,66.4,68.5,28.1,0,32,0
2025-06-13,CHI01,AMER-East,0,0,0,0,1,0,2.77,99.9,99.924,1,67.5,70.7,28.08,0,28,0
2025-06-14,CHI01,AMER-East,1,0,1,0,1,1,13.73,99.9,99.666,0,66.3,73.2,28.89,0,32,0
2025-06-15,CHI01,AMER-East,2,0,0,2,1,1,7.63,99.9,99.707,0,72.7,69.4,27.37,0,33,0
2025-06-16,CHI01,AMER-East,1,0,0,1,1,1,0.69,99.9,99.892,0,67.3,68.4,25.03,0,30,0
2025-06-17,CHI01,AMER-East,4,0,0,4,3,2,19.76,99.9,99.421,0,72.7,68.0,27.95,0,34,2
2025-06-18,CHI01,AMER-East,1,0,0,1,2,0,4.77,99.9,99.845,0,75.0,71.7,31.34,0,33,0
2025-06-19,CHI01,AMER-East,2,1,0,1,2,2,8.41,99.9,99.694,0,67.1,67.0,28.68,1,48,0
2025-06-20,CHI01,AMER-East,1,0,1,0,2,2,14.02,99.9,99.658,0,72.2,69.1,31.14,0,42,0
2025-06-21,CHI01,AMER-East,1,0,1,0,2,1,15.6,99.9,99.624,0,69.3,69.3,28.85,0,41,0
2025-06-22,CHI01,AMER-East,0,0,0,0,1,0,2.13,99.9,99.894,0,77.1,65.8,29.7,0,37,0
2025-06-23,CHI01,AMER-East,1,0,0,1,2,2,17.19,99.9,99.624,0,67.1,70.1,26.1,0,42,0
2025-06-24,CHI01,AMER-East,3,0,2,1,1,1,14.21,99.9,99.528,0,71.1,70.3,30.55,0,30,0
2025-06-25,CHI01,AMER-East,0,0,0,0,1,1,12.53,99.9,99.735,0,76.4,72.2,31.16,0,29,0
2025-06-26,CHI01,AMER-East,2,0,0,2,1,1,3.24,99.9,99.781,0,64.6,74.5,25.37,0,56,0
2025-06-27,CHI01,AMER-East,0,0,0,0,0,0,0.8,99.9,99.952,1,68.5,69.6,26.84,0,35,0
2025-06-28,CHI01,AMER-East,4,0,1,3,2,1,10.79,99.9,99.55,0,73.8,67.5,29.0,0,39,3
2025-06-29,CHI01,AMER-East,0,0,0,0,0,0,0.74,99.9,99.953,1,62.2,67.8,23.22,0,35,0
2025-06-30,CHI01,AMER-East,2,0,0,2,0,0,0.11,99.9,99.864,0,66.4,70.3,25.75,0,48,0
2024-01-01,NYC01,AMER-East,0,0,0,0,1,1,4.63,99.9,99.827,0,56.9,68.7,20.98,0,37,0
2024-01-02,NYC01,AMER-East,1,0,1,0,1,1,7.25,99.9,99.785,0,74.4,68.7,27.0,0,54,0
2024-01-03,NYC01,AMER-East,1,0,1,0,1,0,2.17,99.9,99.815,0,66.0,73.4,23.71,0,45,0
2024-01-04,NYC01,AMER-East,0,0,0,0,0,0,0.05,99.9,99.95,1,63.5,68.0,23.39,0,39,0
2024-01-05,NYC01,AMER-East,3,0,1,2,2,0,3.54,99.9,99.75,0,72.4,72.0,26.86,0,27,0
2024-01-06,NYC01,AMER-East,2,0,0,2,2,1,9.77,99.9,99.685,0,56.3,68.0,21.94,0,30,1
2024-01-07,NYC01,AMER-East,0,0,0,0,1,0,2.88,99.9,99.883,0,70.0,72.7,27.87,0,43,0
2024-01-08,NYC01,AMER-East,3,0,0,3,3,3,20.1,99.9,99.435,0,65.9,74.3,27.16,0,40,0
2024-01-09,NYC01,AMER-East,2,0,2,0,1,1,11.62,99.9,99.619,0,62.6,73.0,22.98,0,35,1
2024-01-10,NYC01,AMER-East,1,1,0,0,0,0,0.74,99.9,99.938,0,78.6,73.8,31.18,1,33,0
2024-01-11,NYC01,AMER-East,0,0,0,0,0,0,0.42,99.9,99.9,1,73.0,71.8,25.96,0,31,0
2024-01-12,NYC01,AMER-East,0,0,0,0,1,1,4.5,99.9,99.808,0,73.2,71.4,27.48,0,43,0
2024-01-13,NYC01,AMER-East,2,0,0,2,0,0,0.74,99.9,99.85,0,78.0,70.9,27.55,0,45,0
2024-01-14,NYC01,AMER-East,2,0,1,1,3,3,21.75,99.9,99.469,0,66.2,70.3,24.81,0,45,2
2024-01-15,NYC01,AMER-East,2,0,0,2,2,2,9.97,99.9,99.676,0,73.4,71.7,26.5,0,41,0
2024-01-16,NYC01,AMER-East,1,0,0,1,0,0,0.27,99.9,99.788,0,63.6,75.8,25.92,0,44,2
2024-01-17,NYC01,AMER-East,0,0,0,0,0,0,0.7,99.9,99.903,1,65.0,72.0,23.5,0,40,0
2024-01-18,NYC01,AMER-East,3,0,1,2,1,1,5.48,99.9,99.71,0,67.2,72.7,26.64,0,34,1
2024-01-19,NYC01,AMER-East,1,0,0,1,1,0,0.41,99.9,99.893,0,67.9,71.6,25.28,0,51,1
2024-01-20,NYC01,AMER-East,2,0,1,1,1,1,4.93,99.9,99.776,0,68.4,69.9,26.31,0,31,0
2024-01-21,NYC01,AMER-East,2,0,0,2,2,2,5.71,99.9,99.68,0,70.9,70.3,25.78,0,32,0
2024-01-22,NYC01,AMER-East,0,0,0,0,0,0,0.55,99.9,99.95,1,72.5,68.7,26.44,0,42,0
2024-01-23,NYC01,AMER-East,4,0,3,1,3,2,13.63,99.9,99.494,0,74.1,69.0,29.86,0,22,1
2024-01-24,NYC01,AMER-East,0,0,0,0,0,0,0.62,99.9,99.981,1,66.2,69.4,24.09,0,21,0
2024-01-25,NYC01,AMER-East,6,0,1,5,2,2,18.5,99.9,99.35,0,72.7,70.6,27.09,1,35,3
2024-01-26,NYC01,AMER-East,2,0,1,1,1,1,1.31,99.9,99.819,0,63.4,74.4,25.18,0,37,1
2024-01-27,NYC01,AMER-East,2,0,0,2,2,1,10.47,99.9,99.64,0,71.6,67.0,29.01,0,56,2
2024-01-28,NYC01,AMER-East,1,0,1,0,0,0,0.19,99.9,99.95,1,61.7,72.0,24.26,0,38,0
2024-01-29,NYC01,AMER-East,2,0,0,2,0,0,0.03,99.9,99.815,0,68.3,69.1,27.09,0,14,0
2024-01-30,NYC01,AMER-East,1,0,1,0,0,0,0.71,99.9,99.909,1,73.1,73.9,30.04,0,41,0
2024-01-31,NYC01,AMER-East,1,0,0,1,0,0,0.05,99.9,99.861,0,71.2,70.6,28.72,0,44,0
2024-02-01,NYC01,AMER-East,1,0,0,1,1,1,5.06,99.9,99.836,0,75.6,73.2,27.12,0,41,1
2024-02-02,NYC01,AMER-East,1,0,0,1,0,0,0.8,99.9,99.874,0,66.0,74.1,26.04,0,37,1
2024-02-03,NYC01,AMER-East,1,0,0,1,2,1,14.41,99.9,99.62,0,68.6,70.6,24.94,0,28,0
2024-02-04,NYC01,AMER-East,0,0,0,0,0,0,0.19,99.9,99.96,1,72.4,71.6,29.13,0,30,0
2024-02-05,NYC01,AMER-East,0,0,0,0,1,0,2.13,99.9,99.918,1,64.9,70.5,23.54,0,41,0
2024-02-06,NYC01,AMER-East,3,0,0,3,1,0,1.34,99.9,99.767,0,68.8,73.4,25.86,0,42,0
2024-02-07,NYC01,AMER-East,1,0,0,1,0,0,0.77,99.9,99.899,0,67.7,74.9,25.29,0,31,0
2024-02-08,NYC01,AMER-East,1,0,0,1,2,0,3.66,99.9,99.841,0,66.5,69.1,25.54,0,43,1
2024-02-09,NYC01,AMER-East,2,0,0,2,1,0,1.41,99.9,99.817,0,76.2,72.4,28.12,0,38,0
2024-02-10,NYC01,AMER-East,4,0,0,4,2,2,14.76,99.9,99.47,0,66.7,74.7,26.61,0,51,0
2024-02-11,NYC01,AMER-East,2,0,0,2,2,1,8.73,99.9,99.709,0,70.4,69.9,25.79,0,46,1
2024-02-12,NYC01,AMER-East,1,0,0,1,0,0,0.21,99.9,99.863,0,67.7,69.6,27.37,0,32,0
2024-02-13,NYC01,AMER-East,2,0,0,2,0,0,0.08,99.9,99.895,0,62.1,71.9,22.32,0,29,0
2024-02-14,NYC01,AMER-East,4,0,2,2,1,1,7.14,99.9,99.651,0,69.6,72.0,26.18,0,19,0
2024-02-15,NYC01,AMER-East,2,0,0,2,1,1,11.83,99.9,99.652,0,73.2,68.4,28.92,0,31,0
2024-02-16,NYC01,AMER-East,1,1,0,0,2,0,3.1,99.9,99.882,0,73.6,74.9,30.3,1,35,0
2024-02-17,NYC01,AMER-East,2,0,0,2,0,0,0.6,99.9,99.78,0,68.9,70.0,25.88,0,24,0
2024-02-18,NYC01,AMER-East,3,0,0,3,1,0,2.66,99.9,99.747,0,56.9,68.3,20.83,0,36,1
2024-02-19,NYC01,AMER-East,2,0,0,2,1,1,3.26,99.9,99.854,0,70.7,70.7,26.48,0,31,0
2024-02-20,NYC01,AMER-East,3,0,1,2,0,0,0.19,99.9,99.823,0,69.7,74.6,27.64,0,33,1
2024-02-21,NYC01,AMER-East,0,0,0,0,0,0,0.28,99.9,100.0,1,66.6,68.8,26.03,0,31,0
2024-02-22,NYC01,AMER-East,3,0,1,2,2,2,11.41,99.9,99.537,0,69.3,75.1,25.89,0,36,1
2024-02-23,NYC01,AMER-East,0,0,0,0,1,1,4.65,99.9,99.851,0,70.3,68.9,28.43,0,40,0
2024-02-24,NYC01,AMER-East,1,0,0,1,0,0,0.7,99.9,99.876,0,71.5,68.7,29.14,0,42,0
2024-02-25,NYC01,AMER-East,0,0,0,0,0,0,0.64,99.9,99.938,1,64.4,73.3,24.34,0,27,0
2024-02-26,NYC01,AMER-East,1,0,1,0,3,2,14.05,99.9,99.65,0,70.1,73.2,27.43,0,22,0
2024-02-27,NYC01,AMER-East,0,0,0,0,0,0,0.34,99.9,99.933,1,67.1,71.2,25.66,0,34,0
2024-02-28,NYC01,AMER-East,2,0,0,2,2,2,12.41,99.9,99.634,0,64.1,71.5,23.36,0,30,0
2024-02-29,NYC01,AMER-East,0,0,0,0,0,0,0.8,99.9,99.964,1,64.5,72.1,22.93,0,50,0
2024-03-01,NYC01,AMER-East,1,0,0,1,1,0,1.19,99.9,99.911,1,66.1,70.6,25.61,0,35,0
2024-03-02,NYC01,AMER-East,3,0,2,1,2,1,7.68,99.9,99.662,0,72.2,69.8,25.81,0,51,0
2024-03-03,NYC01,AMER-East,2,1,0,1,0,0,0.15,99.9,99.893,0,69.4,75.1,25.74,1,31,0
2024-03-04,NYC01,AMER-East,1,0,0,1,1,1,5.33,99.9,99.776,0,62.5,69.0,25.79,0,50,0
2024-03-05,NYC01,AMER-East,2,0,1,1,2,1,13.97,99.9,99.571,0,59.4,71.9,22.21,0,33,2
2024-03-06,NYC01,AMER-East,1,0,0,1,3,2,18.61,99.9,99.588,0,73.8,68.5,28.02,0,27,0
2024-03-07,NYC01,AMER-East,1,0,0,1,1,1,4.98,99.9,99.864,0,77.9,72.4,30.47,0,24,0
2024-03-08,NYC01,AMER-East,2,0,0,2,1,1,10.79,99.9,99.704,0,64.0,72.1,23.21,0,39,1
2024-03-09,NYC01,AMER-East,2,0,0,2,3,2,20.97,99.9,99.52,0,61.1,71.0,23.81,0,38,0
2024-03-10,NYC01,AMER-East,0,0,0,0,0,0,0.71,99.9,100.0,1,66.1,73.7,25.86,0,47,0
2024-03-11,NYC01,AMER-East,1,0,1,0,0,0,0.59,99.9,99.882,0,67.1,73.1,25.71,0,39,0
